,s_bo,s_bc,s_so,s_sc,0,1,2
1672,-0.5,0.25,1.25,1.75,1.0506924136653975,-0.17935252895365605,1.8295104110932807
1673,-0.5,0.25,1.5,1.75,0.6035684326357955,-0.20459768982805282,1.4274006414925615
1674,-0.5,0.5,0.75,1.0,0.8930746993904447,-0.1409729486675213,1.5224995846822627
1675,-0.5,0.5,0.75,1.25,0.868811945405322,-0.1215748918016748,1.5146944847441266
1676,-0.5,0.5,0.75,1.5,0.9364387262532275,-0.12789294683358554,1.5760589632445605
1677,-0.5,0.5,0.75,1.75,1.0113262608142366,-0.13455468725196107,1.653606895822199
1678,-0.5,0.5,1.0,1.25,0.7890216478841121,-0.16361085434048928,1.4851669513988273
1679,-0.5,0.5,1.0,1.5,0.8144313166959201,-0.15883239116122216,1.5193707234218925
1680,-0.5,0.5,1.0,1.75,0.8558393744304242,-0.15705544638396152,1.5765343295974223
1681,-0.5,0.5,1.25,1.5,0.8115681277013411,-0.1935461109481883,1.5510644618224332
1682,-0.5,0.5,1.25,1.75,1.048679822948188,-0.17591011041773819,1.8143243859427205
1683,-0.5,0.5,1.5,1.75,0.5993506731775589,-0.20168260688580075,1.4160878476547467
1684,-0.5,0.75,1.0,1.25,0.6830227700260615,-0.1714213683940029,1.3968674954897542
1685,-0.5,0.75,1.0,1.5,0.7110046848214515,-0.16504955369699392,1.4290288591213973
1686,-0.5,0.75,1.0,1.75,0.757327924059668,-0.16330447913374158,1.482913637257025
1687,-0.5,0.75,1.25,1.5,0.7116086432874108,-0.1995259045003832,1.4586664739030528
1688,-0.5,0.75,1.25,1.75,0.9552391733110521,-0.18364843692955934,1.7063192804130278
1689,-0.5,0.75,1.5,1.75,0.506823023390449,-0.2062986163565077,1.3317688215277816
1690,-0.5,1.0,1.25,1.5,0.7583915281393278,-0.19481761121793706,1.4869100263299653
1691,-0.5,1.0,1.25,1.75,1.0034149668850871,-0.17886492904143414,1.7392727219207018
1692,-0.5,1.0,1.5,1.75,0.5438836667434539,-0.20166028749593956,1.3575069814848302
1693,-0.5,1.25,1.5,1.75,0.5425240059767009,-0.18701690393708514,1.3511471641440893
1694,-0.25,0.0,0.25,0.5,0.6323328970487683,-0.13601513109121188,1.3503713264992234
1695,-0.25,0.0,0.25,0.75,0.6130343493001842,-0.13302993237806737,1.341312530634495
1696,-0.25,0.0,0.25,1.0,0.6518483267156672,-0.1437716920663088,1.3730531201263023
1697,-0.25,0.0,0.25,1.25,0.7715548422148695,-0.1406758965172924,1.4624083584853165
1698,-0.25,0.0,0.25,1.5,0.842921281755064,-0.12513461406060522,1.5258372955899084
1699,-0.25,0.0,0.25,1.75,0.8939422566578259,-0.1278162718320084,1.5613566393264986
1700,-0.25,0.0,0.5,0.75,0.6300229892107284,-0.14956226861770783,1.3598057991681
1701,-0.25,0.0,0.5,1.0,0.7220913060624843,-0.1517100623348605,1.4363156812868367
1702,-0.25,0.0,0.5,1.25,0.7516244522627431,-0.14999795599028365,1.4659523200959612
1703,-0.25,0.0,0.5,1.5,0.7806657643230714,-0.1450076830062329,1.4993729084540866
1704,-0.25,0.0,0.5,1.75,0.7213614268933379,-0.15442737552198438,1.4514421691170218
1705,-0.25,0.0,0.75,1.0,0.714368256926387,-0.15540610088048934,1.4352442695250813
1706,-0.25,0.0,0.75,1.25,0.7045925792894514,-0.13862426722189147,1.4287637416036838
1707,-0.25,0.0,0.75,1.5,0.767800768070401,-0.14090864596778863,1.486429146216289
1708,-0.25,0.0,0.75,1.75,0.8491087584203207,-0.15127930669416578,1.5602964568867526
1709,-0.25,0.0,1.0,1.25,0.6317810607468373,-0.17892668125919164,1.3998201468277987
1710,-0.25,0.0,1.0,1.5,0.6571468434002765,-0.1735393508480556,1.4317414228913832
1711,-0.25,0.0,1.0,1.75,0.7025881685752629,-0.1717612883029892,1.485695860655015
1712,-0.25,0.0,1.25,1.5,0.6741980062101801,-0.20793498722894244,1.4628988350303849
1713,-0.25,0.0,1.25,1.75,0.915291819178781,-0.19125185025157454,1.7125621356398175
1714,-0.25,0.0,1.5,1.75,0.4866120564397389,-0.21604541777350073,1.3352640115915342
